"household_id","cluster_id","country","region_type","household_size","head_age","head_gender","head_education","monthly_income","employed_members","electricity_access","water_access","internet_access","health_insurance","distance_health_facility","owns_land","livestock_count","interview_date","response_status","sampling_weight"
"HH01469",111,"Botswana","Rural",6,39,"Male","Secondary",1127,2,0,0,1,0,1.7,1,1,2025-02-22,"Complete",61.2037370563485
"HH01470",209,"South Africa","Urban",2,71,"Male","No education",1680,1,1,0,0,0,5.3,0,3,2025-02-27,"Complete",156.029263231903
"HH01471",77,"South Africa","Rural",8,73,"Female","Primary",1520,5,1,0,1,0,5.9,1,3,2025-02-05,"Complete",97.1367168589495
"HH01472",117,"South Africa","Rural",3,80,"Female",NA,3773,1,1,1,1,0,1.5,0,6,2025-02-14,"Complete",139.498726965394
"HH01473",246,"Tanzania","Rural",6,18,"Female","Tertiary",5629,1,1,1,1,0,6.8,0,5,2025-03-27,"Complete",92.0204418594949
"HH01474",123,"Mozambique","Urban",4,40,"Male","Secondary",3416,0,0,1,1,1,2.7,1,2,2025-01-28,"Refused",130.459199054167
"HH01475",206,"Mozambique","Rural",13,22,"Male","Primary",2331,7,1,1,0,1,7.7,0,1,2025-03-28,"Complete",144.783237448428
"HH01476",150,"Mozambique","Urban",2,35,"Female","Tertiary",5929,1,0,0,1,0,3.5,0,4,2025-01-02,"Complete",56.7962861503474
"HH01477",90,"Botswana","Rural",9,72,"Male","Secondary",10629,3,1,0,1,1,2.3,0,0,2025-01-20,"Refused",61.7951849591918
"HH01478",209,"Namibia","Rural",4,51,"Female","Primary",2698,1,1,1,1,1,0.7,1,0,2025-03-11,"Complete",176.030361116864
"HH01479",182,"Zambia","Urban",7,65,"Female","Tertiary",13673,3,1,1,1,1,4.6,0,0,2025-03-27,"Complete",159.541387250647
"HH01480",13,"Zambia","Urban",3,55,"Male","Secondary",10011,2,1,1,0,0,3.7,0,5,2025-01-19,"Complete",162.825363897718
"HH01481",171,"Tanzania","Rural",4,18,"Male","No education",4309,1,0,1,0,0,2.9,0,3,2025-02-18,"Partial",96.7660103575327
"HH01482",192,"Zimbabwe","Urban",3,58,"Female","Tertiary",18079,2,1,1,0,0,2.3,1,2,2025-01-03,"Complete",74.1798591450788
"HH01483",122,"Botswana","Rural",5,18,"Male","Primary",1328,3,0,0,1,1,4.1,1,0,2025-03-09,"Refused",51.9080994650722
"HH01484",100,"Zambia","Urban",3,35,"Male","Secondary",6976,1,1,1,0,1,5.3,0,4,2025-03-15,"Complete",178.611790982541
"HH01485",105,"South Africa","Rural",3,80,"Female","Secondary",12564,1,1,1,1,0,2.2,1,0,2025-03-17,"Complete",167.586975847371
"HH01486",108,"Malawi","Rural",6,36,"Male","No education",2923,2,1,1,1,0,2.8,1,2,2025-03-06,"Partial",171.367450722028
"HH01487",249,"Zimbabwe","Urban",4,30,"Male",NA,12943,1,1,1,0,1,1.5,1,0,2025-02-07,"Complete",114.03133495478
"HH01488",211,"South Africa","Rural",7,29,"Male","Secondary",12231,3,1,1,0,0,0.7,0,1,2025-03-13,"Complete",142.17507961439
"HH01489",249,"Mozambique","Rural",7,48,"Female","Primary",677,5,1,1,1,0,2.8,1,2,2025-01-31,"Complete",109.193578059785
"HH01490",139,"Zimbabwe","Rural",7,49,"Male","Primary",5311,3,1,1,1,0,2.3,1,4,2025-03-30,"Complete",86.7456707987003
"HH01491",148,"Zambia","Rural",2,69,"Male","Tertiary",1692,0,0,1,0,0,7.8,1,5,2025-03-01,"Complete",107.675503811333
"HH01492",42,"Mozambique","Rural",3,21,"Male","Secondary",1956,0,0,1,0,0,0.3,0,2,2025-01-07,"Complete",135.453549702652
"HH01493",175,"Tanzania","Rural",10,53,"Male","Primary",1185,3,0,1,0,1,6.8,0,0,2025-01-31,"Complete",136.137365584727
"HH01494",175,"South Africa","Rural",9,68,"Male","No education",6186,5,1,1,0,0,5.3,1,3,2025-02-22,"Complete",192.486056801863
"HH01495",2,"Zambia","Urban",7,22,"Male","No education",4174,2,1,1,0,1,1.4,0,4,2025-03-14,"Complete",150.757624139078
"HH01496",177,"South Africa","Rural",7,47,"Male","Primary",7524,4,1,1,0,0,2.9,0,2,2025-02-09,"Complete",134.937441907823
"HH01497",40,"Mozambique","Urban",8,55,"Male","Tertiary",8223,3,0,1,1,1,17.8,1,4,2025-01-04,"Complete",168.410169892013
"HH01498",155,"South Africa","Rural",2,73,"Male","Primary",1747,1,1,1,0,1,5.4,1,0,2025-02-14,"Refused",79.0276971645653
"HH01499",103,"Mozambique","Rural",3,50,"Female","No education",633,0,1,1,0,1,2.3,1,1,2025-03-03,"Complete",191.987415775657
"HH01500",190,"Zimbabwe","Urban",5,40,"Male","Primary",3913,1,0,1,0,1,8.6,0,2,2025-01-10,"Complete",164.872252417263
"HH01501",44,"Botswana","Rural",8,40,"Male","Primary",1332,4,1,1,1,0,4.1,0,5,2025-01-25,"Complete",154.456367075909
"HH01502",140,"South Africa","Rural",6,39,"Female","Secondary",NA,2,1,1,1,1,2.7,0,2,2025-01-18,"Complete",92.1350219869055
"HH01503",182,"Mozambique","Urban",4,61,"Female","Primary",1822,2,1,0,1,0,1.3,0,3,2025-02-14,"Complete",188.055154238828
"HH01504",79,"Zimbabwe","Rural",5,40,"Female","Secondary",5001,2,0,1,0,0,12.1,0,0,2025-01-04,"Complete",191.496716812253
"HH01505",238,"Botswana","Urban",5,39,"Female","Secondary",6561,1,0,1,0,1,1.3,0,2,2025-03-18,"Complete",66.9480545446277
"HH01506",170,"South Africa","Urban",2,19,"Male","Primary",5100,1,1,1,1,0,4.6,1,2,2025-03-16,"Complete",185.908673342783
"HH01507",106,"Mozambique","Rural",8,24,"Male","Secondary",2123,4,1,1,1,1,5.1,0,2,2025-02-04,"Complete",93.2655356475152
"HH01508",71,"Malawi","Rural",2,38,"Male","Secondary",1956,1,0,1,1,1,4.4,1,0,2025-01-16,"Complete",199.703970563132
"HH01509",191,"Mozambique","Rural",8,33,"Female","Primary",1279,4,1,1,1,0,4.2,1,3,2025-02-13,"Complete",99.5201771729626
"HH01510",132,"Malawi","Urban",3,42,"Male","Secondary",6056,0,0,1,0,0,6.5,0,0,2025-03-29,"Partial",185.449030064046
"HH01511",137,"Malawi","Rural",4,23,"Female",NA,6677,1,1,1,1,0,4,1,1,2025-02-10,"Complete",168.424893787596
"HH01512",242,"South Africa","Urban",5,40,"Male","Tertiary",4214,1,0,0,0,0,1.2,1,1,2025-03-10,"Complete",135.753782698885
"HH01513",227,"Zambia","Urban",6,35,"Male","Tertiary",5679,2,1,1,0,0,1.2,0,0,2025-03-10,"Complete",144.526168389712
"HH01514",49,"Mozambique","Rural",3,63,"Female","No education",3697,0,1,0,0,0,1.1,1,0,2025-01-26,"Complete",197.932883678004
"HH01515",56,"Botswana","Rural",7,46,"Male","Primary",2280,5,1,1,1,1,2.5,0,3,2025-02-13,"Complete",176.321682264097
"HH01516",91,"Zimbabwe","Rural",5,42,"Male","No education",1569,1,1,1,1,0,3.2,1,1,2025-01-02,"Refused",134.471188869793
"HH01517",49,"Mozambique","Urban",6,45,"Male","Secondary",2610,1,0,1,0,1,6,1,0,2025-03-08,"Complete",53.6915938020684
"HH01518",25,"South Africa","Rural",3,38,"Male","Primary",NA,1,0,0,0,1,5.9,0,3,2025-02-26,"Complete",51.1065891594626
"HH01519",66,"Malawi","Rural",6,68,"Male","No education",9988,1,1,1,0,0,0.8,0,6,2025-01-17,"Complete",92.7753774216399
"HH01520",207,"South Africa","Rural",4,36,"Male","No education",982,0,0,1,0,0,NA,1,0,2025-02-28,"Complete",193.575674702879
"HH01521",10,"Namibia","Urban",4,61,"Female","Primary",3053,1,1,0,1,0,1.3,0,2,2025-03-05,"Complete",157.018494571093
"HH01522",142,"South Africa","Rural",4,37,"Female","Primary",2597,0,1,1,0,1,1.1,0,1,2025-03-17,"Complete",185.990994004533
"HH01523",228,"Malawi","Urban",9,53,"Female","Secondary",6369,5,0,1,1,0,1.3,0,1,2025-02-26,"Partial",157.789612968918
"HH01524",56,"Zimbabwe","Urban",5,58,"Male","Secondary",17612,1,1,1,0,0,2.1,1,0,2025-02-01,"Complete",182.522034691647
"HH01525",24,"Botswana","Rural",4,52,"Female","No education",4052,1,1,0,0,0,1.4,1,2,2025-02-21,"Complete",125.276399962604
"HH01526",121,"Tanzania","Rural",9,43,"Female","Secondary",2920,1,0,1,1,0,6.5,1,2,2025-01-19,"Complete",71.8510834500194
"HH01527",30,"Botswana","Urban",6,59,"Male","Tertiary",3840,2,1,1,0,1,3.7,0,3,2025-01-27,"Complete",110.341350862291
"HH01528",48,"South Africa","Rural",3,47,"Female","Primary",6413,1,1,1,0,0,3.1,0,2,2025-02-08,"Complete",53.2809417345561
"HH01529",46,"Namibia","Rural",1,49,"Female","Secondary",3790,0,1,0,0,1,2.6,1,1,2025-02-27,"Complete",122.320006426889
"HH01530",120,"South Africa","Rural",5,34,"Male","Secondary",4434,4,1,1,0,1,7.2,0,2,2025-03-15,"Complete",187.574444129132
"HH01531",4,"South Africa","Urban",6,48,"Female","Tertiary",18481,2,0,1,0,0,9.8,0,1,2025-03-14,"Complete",151.256593631115
"HH01532",220,"South Africa","Rural",2,30,"Female",NA,4029,1,1,0,0,1,1.6,1,1,2025-03-26,"Complete",64.4401772413403
"HH01533",3,"Mozambique","Urban",8,55,"Female",NA,6264,5,1,1,0,0,3.8,1,1,2025-02-23,"Complete",84.5699522527866
"HH01534",143,"Botswana","Rural",4,54,"Female","Secondary",22551,0,0,0,1,1,2.5,1,0,2025-02-18,"Complete",179.890012391843
"HH01535",155,"Zimbabwe","Rural",3,44,"Male","Tertiary",10529,1,1,1,1,0,1.7,0,2,2025-01-12,"Complete",170.121801947244
"HH01536",164,"Mozambique","Rural",5,30,"Male","Secondary",4872,3,1,1,1,0,0.6,0,2,2025-01-19,"Partial",166.812893922906
"HH01537",241,"Malawi","Rural",4,51,"Male","Secondary",20186,2,1,0,0,0,10.1,1,1,2025-01-14,"Complete",134.554883709643
"HH01538",130,"Mozambique","Urban",11,18,"Male","No education",3954,6,0,1,0,0,0.1,1,1,2025-03-08,"Complete",175.360123917926
"HH01539",183,"Zambia","Rural",4,30,"Male","Secondary",4788,1,1,1,0,0,2.9,0,6,2025-02-14,"Complete",185.825740976725
"HH01540",37,"South Africa","Rural",7,51,"Female","Primary",1304,2,1,1,0,1,2.1,0,2,2025-01-16,"Complete",114.493997604586
"HH01541",74,"Malawi","Rural",5,32,"Male",NA,1016,2,1,1,0,1,10.7,1,0,2025-01-03,"Complete",166.438797360752
"HH01542",31,"South Africa","Rural",3,73,"Male","No education",1306,0,1,1,0,0,5.1,0,1,2025-01-11,"Complete",116.168993862811
"HH01543",151,"Malawi","Rural",5,49,"Male","No education",1625,3,1,1,1,0,5.4,0,1,2025-03-26,"Complete",164.90275451215
"HH01544",146,"Zambia","Rural",7,39,"Female","Primary",623,4,1,1,1,0,1,0,1,2025-03-06,"Complete",189.918582595419
"HH01545",222,"Botswana","Rural",7,41,"Male","Primary",10098,0,0,1,0,0,3.4,0,2,2025-02-09,"Complete",52.5695047574118
"HH01546",89,"Zimbabwe","Rural",10,29,"Female","Primary",3190,5,1,1,0,0,5.5,1,2,2025-01-31,"Partial",118.286062066909
"HH01547",19,"Zambia","Rural",9,20,"Female","Primary",1582,4,1,1,0,1,2.1,0,9,2025-03-05,"Complete",106.674637866672
"HH01548",233,"Tanzania","Rural",6,60,"Female","Tertiary",6705,3,1,0,0,0,2.9,1,3,2025-01-24,"Complete",173.448805697262
"HH01549",152,"Malawi","Rural",7,48,"Male","Primary",1816,3,0,1,1,0,0.9,0,2,2025-01-15,"Complete",91.7388175264932
"HH01550",59,"Zimbabwe","Rural",4,24,"Male","No education",1801,1,1,1,1,0,9.7,0,1,2025-01-08,"Complete",179.34489371255
"HH01551",197,"Zimbabwe","Rural",4,38,"Female","Tertiary",7410,0,0,0,1,1,10.3,0,2,2025-01-18,"Complete",162.715128669515
"HH01552",3,"Mozambique","Urban",2,48,"Male","Tertiary",10750,0,1,1,0,1,0.7,0,5,2025-03-02,"Complete",168.220580427442
"HH01553",12,"Zimbabwe","Rural",4,45,"Female","No education",1122,2,1,1,1,1,2.1,1,6,2025-01-13,"Complete",197.998824145179
"HH01554",74,"Zambia","Urban",8,45,"Male","Primary",40165,4,1,1,1,0,1.3,0,3,2025-03-14,"Complete",88.0495442892425
"HH01555",104,"Namibia","Rural",3,18,"Male","Secondary",5776,2,1,1,0,1,2.2,1,2,2025-03-14,"Complete",53.9731084369123
"HH01556",103,"South Africa","Rural",6,58,"Female","Secondary",8824,2,1,0,1,0,4.5,1,0,2025-03-14,"Complete",63.0919616669416
"HH01557",156,"Zambia","Urban",5,57,"Male","Secondary",9856,2,1,1,0,0,2.5,1,4,2025-02-10,"Partial",72.57271760609
"HH01558",43,"Tanzania","Rural",4,34,"Female","Primary",1880,1,1,1,0,0,1.3,0,1,2025-02-17,"Complete",136.332232155837
"HH01559",22,"Tanzania","Urban",3,72,"Male","Tertiary",10219,1,0,0,0,1,1.9,0,2,2025-02-07,"Complete",51.7499070730992
"HH01560",136,"Mozambique","Rural",5,44,"Male","Tertiary",8539,1,1,0,0,0,6.8,0,2,2025-02-12,"Complete",169.462396367453
"HH01561",241,"Tanzania","Rural",4,53,"Male","Primary",1498,2,1,1,1,0,5.7,0,2,2025-02-05,"Complete",105.497196165379
"HH01562",220,"Zambia","Rural",3,59,"Male","Tertiary",1240,0,1,1,1,1,7.4,0,4,2025-02-04,"Complete",88.0936511210166
"HH01563",126,"Mozambique","Urban",10,30,"Male","Primary",4676,2,1,1,1,1,6.6,1,3,2025-02-17,"Complete",143.503501324449
"HH01564",5,"Botswana","Rural",4,39,"Male","Secondary",19659,2,1,1,0,0,4.9,0,2,2025-01-10,"Complete",70.4756288905628
"HH01565",42,"Botswana","Rural",2,27,"Male","Secondary",6135,1,1,1,1,0,5.6,0,2,2025-01-06,"Complete",118.284073635004
"HH01566",220,"Zambia","Rural",5,25,"Male","Secondary",22554,2,1,1,0,0,1.4,0,1,2025-01-02,"Complete",65.1505068643019
"HH01567",236,"Namibia","Rural",4,33,"Female","Secondary",1317,2,1,1,0,0,3.7,1,3,2025-01-27,"Complete",173.604026669636
"HH01568",62,"South Africa","Rural",3,19,"Male","Secondary",8867,1,1,0,1,0,3.3,0,0,2025-03-14,"Partial",116.724228765815
"HH01569",141,"South Africa","Rural",5,40,"Male","Primary",2051,1,1,1,0,0,2.6,1,1,2025-01-20,"Complete",57.1235662209801
"HH01570",37,"Mozambique","Rural",7,43,"Male","Secondary",876,3,1,1,0,0,10.3,1,2,2025-03-13,"Complete",103.009969880804
"HH01571",127,"Namibia","Rural",3,44,"Male","Primary",497,2,1,1,0,0,0.2,0,2,2025-02-20,"Complete",156.273103202693
"HH01572",119,"Namibia","Urban",4,51,"Male","Secondary",23425,1,0,1,1,1,5.1,0,1,2025-03-25,"Complete",158.995597425383
"HH01573",170,"South Africa","Rural",4,41,"Male","No education",4427,1,1,1,1,0,7.5,1,2,2025-03-19,"Complete",84.9476642091759
"HH01574",104,"Zambia","Rural",5,62,"Male","Primary",1943,0,1,1,1,0,0.2,0,1,2025-02-11,"Refused",151.211391563993
"HH01575",108,"Namibia","Rural",3,61,"Male","Tertiary",4334,2,1,1,0,0,4.3,1,1,2025-03-10,"Complete",113.466765754856
"HH01576",77,"South Africa","Rural",5,34,"Male","Secondary",15885,2,1,1,0,0,3.5,0,2,2025-02-08,"Complete",188.022971712053
"HH01577",135,"Malawi","Urban",6,44,"Male","Secondary",10943,1,0,1,0,0,9.8,0,3,2025-02-20,"Complete",159.920474432874
"HH01578",122,"South Africa","Rural",7,44,"Male","Secondary",6002,2,1,1,0,0,9,1,5,2025-02-22,"Complete",67.3347140080296
"HH01579",172,"Botswana","Urban",5,54,"Male","Tertiary",9865,1,1,1,0,1,5,0,1,2025-02-02,"Complete",131.519980414305
"HH01580",117,"Namibia","Rural",4,53,"Male","Secondary",1776,2,1,1,0,1,4.2,0,3,2025-01-04,"Complete",145.633164979517
"HH01581",234,"South Africa","Rural",5,39,"Female","Secondary",7468,1,1,1,0,0,4.5,0,1,2025-02-06,"Complete",143.729469331447
"HH01582",153,"Malawi","Urban",10,73,"Male","Primary",2827,8,0,1,1,0,11.1,0,1,2025-02-14,"Complete",152.900298882741
"HH01583",175,"Malawi","Urban",8,30,"Female","Secondary",43873,4,0,1,1,1,7.9,0,4,2025-01-26,"Complete",63.7471769936383
"HH01584",136,"Zambia","Rural",4,42,"Male","Secondary",13840,0,0,1,0,0,1.6,0,3,2025-01-28,"Complete",79.9200224224478
"HH01585",6,"Tanzania","Urban",5,44,"Male","Secondary",7516,2,0,1,1,0,2.4,0,2,2025-01-05,"Complete",117.551275412552
"HH01586",217,"South Africa","Urban",3,47,"Male","Tertiary",46721,0,0,1,1,0,6.9,1,3,2025-01-16,"Complete",127.780801954214
"HH01587",139,"Mozambique","Urban",2,53,"Male","Primary",2386,1,1,1,0,0,0.9,1,2,2025-03-27,"Complete",186.36523009045
"HH01588",181,"Botswana","Rural",7,28,"Male","Primary",3931,3,0,1,0,0,4,1,2,2025-03-01,"Complete",146.835931239184
"HH01589",127,"Zimbabwe","Rural",5,47,"Male","Primary",7512,1,1,1,1,0,2,1,1,2025-02-13,"Complete",138.146950479131
"HH01590",232,"Namibia","Rural",6,22,"Male","Primary",4118,2,0,1,0,1,2.9,0,2,2025-02-24,"Complete",98.853798059281
"HH01591",150,"Mozambique","Rural",6,18,"Male","Secondary",4398,0,1,1,0,0,5.8,0,4,2025-02-26,"Complete",146.741727902554
"HH01592",216,"South Africa","Urban",8,50,"Female","Secondary",26096,2,1,1,1,0,3,0,3,2025-03-16,"Complete",159.109352529049
"HH01593",115,"Tanzania","Rural",5,22,"Female","Primary",NA,2,0,1,1,0,3.3,0,4,2025-03-28,"Complete",179.008087085094
"HH01594",245,"Tanzania","Urban",4,57,"Female","No education",6558,2,1,1,1,1,3.1,0,1,2025-01-29,"Complete",191.302369569894
"HH01595",195,"South Africa","Urban",6,43,"Male","Secondary",7329,3,1,1,0,0,4.5,1,0,2025-02-28,"Complete",63.7690965086222
"HH01596",82,"Botswana","Rural",6,31,"Male","No education",1004,3,1,1,0,0,8.4,0,3,2025-03-08,"Partial",89.8986647371203
"HH01597",219,"Namibia","Rural",7,34,"Male","No education",1632,2,1,1,1,0,1.9,0,3,2025-01-07,"Complete",179.522035492118
"HH01598",245,"Mozambique","Rural",4,33,"Male","No education",3303,0,1,0,0,0,NA,0,1,2025-03-17,"Complete",88.6914275004528
"HH01599",68,"South Africa","Urban",3,46,"Male","Secondary",4471,0,1,0,0,0,2.6,0,4,2025-01-06,"Complete",101.676855771802
"HH01600",16,"Malawi","Urban",7,55,"Male","Primary",6669,2,1,0,0,0,2.9,1,1,2025-01-29,"Complete",103.929954511113
"HH01601",65,"Malawi","Rural",3,27,"Male","Primary",6134,1,0,1,1,0,6.7,0,2,2025-01-17,"Complete",69.3487206706777
"HH01602",10,"South Africa","Urban",4,43,"Male","No education",4663,0,0,1,0,0,3.6,1,3,2025-03-01,"Partial",148.482164437883
"HH01603",247,"Tanzania","Rural",4,48,"Female","Tertiary",2779,1,0,1,1,1,7.2,1,3,2025-01-14,"Complete",147.700837894809
"HH01604",112,"South Africa","Urban",5,37,"Male","No education",7573,3,1,1,0,0,5.1,0,0,2025-02-10,"Complete",108.221661811695
"HH01605",110,"Namibia","Urban",5,39,"Male","Tertiary",2640,3,1,1,0,1,9,0,4,2025-01-23,"Complete",189.218047785107
"HH01606",214,"Tanzania","Urban",5,55,"Female","Secondary",5334,3,1,0,0,1,6.8,0,0,2025-01-08,"Complete",137.438984727487
"HH01607",157,"Zimbabwe","Rural",4,66,"Male","Primary",8494,0,1,1,1,1,1,1,0,2025-02-14,"Complete",196.009023615625
"HH01608",174,"Tanzania","Rural",7,52,"Male","Secondary",14367,4,1,1,0,0,3.4,0,3,2025-02-14,"Complete",114.454810530879
"HH01609",113,"Mozambique","Rural",6,59,"Male","Primary",1181,1,1,1,1,0,2.9,1,1,2025-03-14,"Complete",172.351747634821
"HH01610",90,"Zambia","Rural",4,47,"Male","No education",4566,0,0,1,0,0,5.5,1,2,2025-02-11,"Complete",96.9899170100689
"HH01611",213,"Zimbabwe","Rural",3,36,"Male","Secondary",6257,1,0,1,1,0,1.7,1,2,2025-03-06,"Refused",123.644004797097
"HH01612",4,"Zimbabwe","Urban",4,19,"Female","Primary",NA,0,1,0,1,1,6,1,2,2025-03-29,"Complete",157.363308256026
"HH01613",144,"Botswana","Rural",5,20,"Male","Secondary",7542,2,0,1,0,0,2.1,1,4,2025-01-27,"Complete",80.8946630335413
"HH01614",113,"Malawi","Rural",5,35,"Male","Primary",5622,0,0,1,0,1,5,0,0,2025-02-21,"Complete",145.341256714892
"HH01615",65,"Mozambique","Urban",6,32,"Male","Secondary",7257,1,1,0,1,0,4.4,1,1,2025-01-29,"Partial",192.007838841528
"HH01616",147,"Zambia","Rural",4,34,"Male","Secondary",6525,2,1,0,0,0,3.6,0,1,2025-02-10,"Complete",157.692582625896
"HH01617",192,"Zimbabwe","Rural",5,50,"Female","Primary",2923,2,0,1,0,0,0.9,0,1,2025-03-12,"Complete",109.497287590057
"HH01618",237,"Tanzania","Urban",6,38,"Male","Primary",15582,1,1,1,0,0,6,1,2,2025-03-26,"Partial",186.416517628822
"HH01619",54,"South Africa","Rural",11,32,"Male","Primary",3172,4,1,1,0,0,1.1,1,6,2025-01-29,"Complete",121.698831196409
"HH01620",40,"Malawi","Rural",5,25,"Female","Secondary",1665,3,1,0,1,0,4.8,1,2,2025-02-08,"Complete",151.853295520414
"HH01621",215,"Zimbabwe","Urban",4,55,"Female","Primary",4658,2,1,1,0,0,2.6,1,0,2025-01-14,"Partial",108.402149367612
"HH01622",10,"Tanzania","Rural",6,36,"Female","Tertiary",16191,4,1,0,0,0,10.7,1,2,2025-02-09,"Complete",73.5593936522491
"HH01623",214,"Mozambique","Rural",6,54,"Female","Secondary",3888,0,0,1,1,1,4.3,1,1,2025-02-16,"Complete",79.180912557058
"HH01624",142,"Zimbabwe","Urban",3,43,"Female","Tertiary",46531,1,0,1,1,0,2,0,3,2025-03-22,"Refused",69.2735369550064
"HH01625",145,"Malawi","Rural",4,50,"Female","Primary",2735,1,1,1,0,0,6.1,0,2,2025-01-10,"Complete",51.8186243250966
"HH01626",11,"Malawi","Urban",5,49,"Male","No education",6990,2,1,1,0,0,7.2,1,0,2025-02-19,"Refused",58.1743316259235
"HH01627",8,"Mozambique","Urban",8,80,"Male","Secondary",15308,6,0,1,0,1,4.8,1,5,2025-02-07,"Partial",104.768508533016
"HH01628",203,"South Africa","Rural",5,26,"Female","No education",4548,0,1,1,0,0,12,0,2,2025-03-27,"Complete",75.6599075975828
"HH01629",211,"South Africa","Urban",7,50,"Female","Secondary",8518,3,0,1,0,0,4.3,0,1,2025-03-04,"Partial",176.397806569003
"HH01630",165,"Zambia","Rural",4,39,"Female",NA,2486,1,0,1,1,1,4,1,1,2025-02-05,"Partial",164.31916198926
"HH01631",78,"Mozambique","Rural",7,57,"Male","Tertiary",NA,3,1,1,0,0,2.6,0,1,2025-03-23,"Complete",60.485011106357
"HH01632",84,"Zimbabwe","Urban",8,46,"Male","Secondary",16519,4,1,1,0,1,2,0,2,2025-01-11,"Complete",74.9174949130975
"HH01633",186,"Zimbabwe","Rural",6,43,"Female","Secondary",2439,4,0,1,1,1,9.4,1,4,2025-01-30,"Complete",191.549089597538
"HH01634",129,"South Africa","Rural",3,20,"Male","No education",3662,0,0,1,0,0,4.8,1,1,2025-01-05,"Complete",179.431535035837
"HH01635",49,"Mozambique","Urban",2,73,"Female","Secondary",11187,0,1,1,0,0,4.8,1,1,2025-02-19,"Complete",134.712263022084
"HH01636",186,"South Africa","Rural",5,50,"Female","Secondary",6523,1,0,1,1,0,1.8,1,2,2025-02-08,"Complete",105.862512928434
"HH01637",190,"South Africa","Urban",3,52,"Female","Tertiary",6098,0,1,1,1,0,2.6,1,3,2025-03-25,"Complete",125.594716216438
"HH01638",182,"Mozambique","Rural",5,18,"Female","Secondary",8386,1,0,1,0,0,4.1,1,0,2025-01-15,"Complete",86.4515924593434
"HH01639",161,"Zimbabwe","Rural",4,51,"Female","No education",1126,3,1,0,1,1,0.9,0,1,2025-02-07,"Complete",171.28595826216
"HH01640",95,"South Africa","Urban",6,26,"Female","No education",1803,0,0,1,1,0,3.6,0,1,2025-03-22,"Complete",151.364541787189
"HH01641",94,"South Africa","Rural",5,18,"Male","Tertiary",17978,2,1,1,0,1,3.6,0,3,2025-03-06,"Complete",75.3602410433814
"HH01642",76,"Malawi","Rural",4,31,"Male","Primary",3148,2,1,1,0,1,8.5,0,3,2025-01-06,"Complete",125.539586239029
"HH01643",73,"Namibia","Urban",2,42,"Male","Primary",5617,1,1,0,0,0,4.6,0,2,2025-03-22,"Complete",119.319968880154
"HH01644",200,"Botswana","Urban",8,48,"Male","Tertiary",83482,3,0,0,1,1,2.8,1,3,2025-01-22,"Complete",153.453673771583
"HH01645",126,"Zambia","Rural",3,59,"Male","Primary",19286,1,1,1,0,1,1.1,0,7,2025-02-06,"Complete",101.278052013367
"HH01646",106,"Zimbabwe","Rural",5,57,"Male","No education",2408,3,1,1,0,0,3.3,0,0,2025-01-26,"Complete",129.422526527196
"HH01647",102,"Tanzania","Urban",1,82,"Female","Primary",5759,0,1,1,0,0,NA,0,4,2025-01-27,"Complete",192.855433234945
"HH01648",195,"Zambia","Rural",6,56,"Male","Secondary",41869,2,0,1,1,0,5.4,1,4,2025-01-04,"Complete",168.334921705537
"HH01649",55,"Botswana","Rural",6,59,"Male",NA,5777,2,1,1,0,1,2.5,1,1,2025-03-24,"Complete",71.5705010225065
"HH01650",246,"South Africa","Urban",6,40,"Male","No education",6632,3,0,0,1,0,1.7,0,0,2025-02-02,"Complete",167.918770690449
"HH01651",47,"Zimbabwe","Rural",5,25,"Male","Secondary",2901,0,1,1,1,0,1.5,0,1,2025-03-10,"Complete",89.7340018651448
