"household_id","panel","wave","panel_wave","income","employment","expenditure"
"P3_H503",3,3,1,84146,1,62053
"P3_H504",3,3,1,79031,1,60353
"P3_H505",3,3,1,32004,1,53770
"P3_H506",3,3,1,85668,0,39471
"P3_H507",3,3,1,72237,1,39181
"P3_H508",3,3,1,66568,0,22289
"P3_H509",3,3,1,37111,1,22449
"P3_H510",3,3,1,49673,0,30914
"P3_H511",3,3,1,74541,0,43034
"P3_H512",3,3,1,21450,0,50558
"P3_H513",3,3,1,30217,1,30534
"P3_H514",3,3,1,39927,1,49124
"P3_H515",3,3,1,16974,1,68423
"P3_H516",3,3,1,22105,0,31521
"P3_H517",3,3,1,59922,1,51325
"P3_H518",3,3,1,32837,1,39533
"P3_H519",3,3,1,51212,0,34666
"P3_H520",3,3,1,82170,0,24733
"P3_H521",3,3,1,61368,0,52561
"P3_H522",3,3,1,49324,1,44200
"P3_H523",3,3,1,44456,1,37487
"P3_H524",3,3,1,52777,1,42752
"P3_H525",3,3,1,62077,0,30253
"P3_H526",3,3,1,68710,1,37640
"P3_H527",3,3,1,70668,1,46411
"P3_H528",3,3,1,31366,1,45570
"P3_H529",3,3,1,41833,1,35360
"P3_H530",3,3,1,141655,1,44179
"P3_H531",3,3,1,40262,1,46307
"P3_H532",3,3,1,36154,0,58405
"P3_H533",3,3,1,38152,1,39932
"P3_H534",3,3,1,54666,1,35269
"P3_H535",3,3,1,55589,1,37365
"P3_H536",3,3,1,30144,1,76950
"P3_H537",3,3,1,49544,1,33418
"P3_H538",3,3,1,67928,1,35827
"P3_H539",3,3,1,66584,1,31293
"P3_H540",3,3,1,68379,1,42955
"P3_H541",3,3,1,123719,1,27313
"P3_H542",3,3,1,99491,0,71276
"P3_H543",3,3,1,46088,1,42880
"P3_H544",3,3,1,65389,0,38079
"P3_H545",3,3,1,71085,1,34227
"P3_H546",3,3,1,63652,1,31803
"P3_H547",3,3,1,72092,1,49191
"P3_H548",3,3,1,53221,1,27986
"P3_H549",3,3,1,42497,1,41941
"P3_H550",3,3,1,68865,1,33407
"P3_H551",3,3,1,65985,1,46700
"P3_H552",3,3,1,46405,1,42935
"P3_H553",3,3,1,46044,1,30688
"P3_H554",3,3,1,35489,1,35130
"P3_H555",3,3,1,46725,1,34537
"P3_H556",3,3,1,72191,1,35449
"P3_H557",3,3,1,40410,0,32917
"P3_H558",3,3,1,51272,1,40215
"P3_H559",3,3,1,61932,1,31534
"P3_H560",3,3,1,40616,1,48348
"P3_H561",3,3,1,59387,0,42362
"P3_H562",3,3,1,56818,0,58497
"P3_H563",3,3,1,30105,0,46059
"P3_H564",3,3,1,37733,1,46651
"P3_H565",3,3,1,73968,1,40132
"P3_H566",3,3,1,73946,0,59915
"P3_H567",3,3,1,84431,1,64914
"P3_H568",3,3,1,56416,1,21552
"P3_H569",3,3,1,50625,0,38992
"P3_H570",3,3,1,49512,1,44662
"P3_H571",3,3,1,54116,1,29282
"P3_H572",3,3,1,39754,0,49106
"P3_H573",3,3,1,51640,1,37876
"P3_H574",3,3,1,54311,1,53337
"P3_H575",3,3,1,59760,1,34379
"P3_H576",3,3,1,63141,0,59042
"P3_H577",3,3,1,85242,1,46603
"P3_H578",3,3,1,33117,1,37542
"P3_H579",3,3,1,38732,1,28680
"P3_H580",3,3,1,34307,1,54998
"P3_H581",3,3,1,46389,0,31718
"P3_H582",3,3,1,54968,1,35988
"P3_H583",3,3,1,30229,1,39336
"P3_H584",3,3,1,32001,0,50799
"P3_H585",3,3,1,89304,0,76640
"P3_H586",3,3,1,50380,1,27194
"P3_H587",3,3,1,42213,1,25896
"P3_H588",3,3,1,37582,1,53328
"P3_H589",3,3,1,29266,0,33063
"P3_H590",3,3,1,29404,1,30163
"P3_H591",3,3,1,72862,0,30011
"P3_H592",3,3,1,94100,1,39967
"P3_H593",3,3,1,40994,0,35670
"P3_H594",3,3,1,32129,1,38182
"P3_H595",3,3,1,40347,1,30651
"P3_H596",3,3,1,35639,1,48703
"P3_H597",3,3,1,35914,1,44680
"P3_H598",3,3,1,44045,1,31104
"P3_H599",3,3,1,86322,1,45424
"P3_H600",3,3,1,39245,0,49654
"P3_H601",3,3,1,67740,0,54396
"P3_H602",3,3,1,85999,1,38641
"P3_H603",3,3,1,53709,1,34702
"P3_H604",3,3,1,89032,0,36760
"P3_H605",3,3,1,42476,0,45788
"P3_H606",3,3,1,43117,1,53292
"P3_H607",3,3,1,154929,1,49723
"P3_H608",3,3,1,43949,1,49673
"P3_H609",3,3,1,54265,1,63892
"P3_H610",3,3,1,49444,1,40335
"P3_H611",3,3,1,37044,1,42334
"P3_H612",3,3,1,45988,0,33445
"P3_H613",3,3,1,42855,0,41171
"P3_H614",3,3,1,36988,0,27512
"P3_H615",3,3,1,29367,0,34643
"P3_H616",3,3,1,45376,0,26906
"P3_H617",3,3,1,58703,0,87990
"P3_H618",3,3,1,56211,0,42289
"P3_H619",3,3,1,35858,1,37073
"P3_H620",3,3,1,28551,1,27519
"P3_H621",3,3,1,61271,1,53713
"P3_H622",3,3,1,47814,0,29279
"P3_H623",3,3,1,70990,0,34364
"P3_H624",3,3,1,73618,0,27532
"P3_H625",3,3,1,44928,0,42539
"P3_H626",3,3,1,74185,1,35601
"P3_H627",3,3,1,110721,1,41514
"P3_H628",3,3,1,100186,1,48075
"P3_H629",3,3,1,145847,1,59708
"P3_H630",3,3,1,73682,1,61121
"P3_H631",3,3,1,33607,0,42095
"P3_H632",3,3,1,72417,1,44218
"P3_H633",3,3,1,47543,1,44222
"P3_H634",3,3,1,33383,1,70848
"P3_H635",3,3,1,48227,1,39284
"P3_H636",3,3,1,101092,0,20156
"P3_H637",3,3,1,45565,1,66278
"P3_H638",3,3,1,47322,0,28016
"P3_H639",3,3,1,85871,1,42664
"P3_H640",3,3,1,56732,1,35358
"P3_H641",3,3,1,46502,0,38725
"P3_H642",3,3,1,53371,1,60261
"P3_H643",3,3,1,84458,1,36424
"P3_H644",3,3,1,64594,1,39108
"P3_H645",3,3,1,48525,1,36394
"P3_H646",3,3,1,41480,1,25885
"P3_H647",3,3,1,39535,1,46093
"P3_H648",3,3,1,24476,0,40897
"P3_H649",3,3,1,60271,0,77438
"P3_H650",3,3,1,75142,1,39390
"P3_H651",3,3,1,33521,1,32977
"P3_H652",3,3,1,73464,1,63264
"P3_H653",3,3,1,47166,0,36532
"P3_H654",3,3,1,54286,1,41585
"P3_H655",3,3,1,43496,1,41783
"P3_H656",3,3,1,108261,1,26844
"P3_H657",3,3,1,65246,1,40129
"P3_H658",3,3,1,31230,1,31126
"P3_H659",3,3,1,71408,0,38241
"P3_H660",3,3,1,54465,0,37900
"P3_H661",3,3,1,66939,1,49706
"P3_H662",3,3,1,82827,0,33165
"P3_H663",3,3,1,78088,0,26834
"P3_H664",3,3,1,74476,1,49084
"P3_H665",3,3,1,48774,0,47514
"P3_H666",3,3,1,53336,0,25570
"P3_H667",3,3,1,79951,1,47872
"P3_H668",3,3,1,34132,0,47537
"P3_H669",3,3,1,23792,1,28224
"P3_H670",3,3,1,34803,0,68811
"P3_H671",3,3,1,31920,1,73022
"P3_H672",3,3,1,64171,1,35175
"P3_H673",3,3,1,47389,1,54866
"P3_H674",3,3,1,24111,1,30977
"P3_H675",3,3,1,31152,1,35221
"P3_H676",3,3,1,78099,1,39270
"P3_H677",3,3,1,46836,0,35709
"P3_H678",3,3,1,93271,1,44455
"P3_H679",3,3,1,69742,1,28459
"P3_H680",3,3,1,23850,1,31896
"P3_H681",3,3,1,37548,1,37136
"P3_H682",3,3,1,52825,1,20464
"P3_H683",3,3,1,43364,1,26302
"P3_H684",3,3,1,35645,1,58137
"P3_H685",3,3,1,60484,1,57554
"P3_H686",3,3,1,46326,1,57707
"P3_H687",3,3,1,47682,1,35622
"P3_H688",3,3,1,46199,0,55002
"P3_H689",3,3,1,76050,1,69610
"P3_H690",3,3,1,61007,1,35465
"P3_H691",3,3,1,62050,0,39485
"P3_H692",3,3,1,64455,1,23140
"P3_H693",3,3,1,72839,1,51517
"P3_H694",3,3,1,57768,1,38971
"P3_H695",3,3,1,78856,1,70869
"P3_H696",3,3,1,54346,0,49354
"P3_H697",3,3,1,83553,0,49190
"P3_H698",3,3,1,38805,1,39655
"P3_H699",3,3,1,35062,1,45169
"P3_H700",3,3,1,55253,1,24307
"P3_H701",3,3,1,45675,1,30368
"P3_H702",3,3,1,72421,0,38075
"P3_H703",3,3,1,63326,0,23914
"P3_H704",3,3,1,56532,0,39270
"P3_H705",3,3,1,49831,1,38557
"P3_H706",3,3,1,76205,1,27284
"P3_H707",3,3,1,36811,1,51037
"P3_H708",3,3,1,37089,1,36264
"P3_H709",3,3,1,54744,1,52825
"P3_H710",3,3,1,37292,1,32258
"P3_H711",3,3,1,19748,0,51456
"P3_H712",3,3,1,49050,1,40699
"P3_H713",3,3,1,34599,0,33000
"P3_H714",3,3,1,107850,0,51563
"P3_H715",3,3,1,29067,0,31667
"P3_H716",3,3,1,68151,1,25543
"P3_H717",3,3,1,60518,0,47623
"P3_H718",3,3,1,68471,1,66966
"P3_H719",3,3,1,35419,0,52912
"P3_H720",3,3,1,54599,1,57461
"P3_H721",3,3,1,29965,0,33466
"P3_H722",3,3,1,43536,0,33182
"P3_H723",3,3,1,52716,1,40672
"P3_H724",3,3,1,61042,0,63152
"P3_H725",3,3,1,73047,1,52038
"P3_H726",3,3,1,60743,0,42781
"P3_H727",3,3,1,22527,1,31910
"P3_H728",3,3,1,75943,0,57049
"P3_H729",3,3,1,42719,1,35970
"P3_H730",3,3,1,35950,1,29417
"P3_H731",3,3,1,50101,1,49679
"P3_H732",3,3,1,34526,1,44718
"P3_H733",3,3,1,87747,1,48881
"P3_H734",3,3,1,67162,1,26632
"P3_H735",3,3,1,41197,1,34222
"P3_H736",3,3,1,153913,1,33368
"P3_H737",3,3,1,58321,0,39807
"P3_H738",3,3,1,47215,1,31120
"P3_H739",3,3,1,75628,0,76772
"P3_H740",3,3,1,51271,1,39893
"P3_H741",3,3,1,68166,1,28080
"P3_H742",3,3,1,53385,1,25570
"P3_H743",3,3,1,57433,0,28559
"P3_H744",3,3,1,68120,1,54647
"P3_H745",3,3,1,44146,1,58321
"P3_H746",3,3,1,60515,0,56299
"P3_H747",3,3,1,114375,1,44700
"P3_H748",3,3,1,60229,0,36375
"P3_H749",3,3,1,25197,1,38339
"P3_H750",3,3,1,59834,0,55326
"P3_H751",3,3,1,69616,0,50605
"P3_H752",3,3,1,56024,0,24151
"P3_H753",3,3,1,69810,1,60445
"P3_H754",3,3,1,68754,0,27907
"P3_H755",3,3,1,59550,0,39052
"P3_H756",3,3,1,62426,1,53207
"P3_H757",3,3,1,53544,1,49462
"P3_H758",3,3,1,23315,1,52157
"P3_H759",3,3,1,44877,0,62588
"P3_H760",3,3,1,26403,0,37816
"P3_H761",3,3,1,44636,1,74923
"P3_H762",3,3,1,61280,0,25420
"P3_H763",3,3,1,43625,0,23778
"P3_H764",3,3,1,62502,1,35329
"P3_H765",3,3,1,48074,1,31978
"P3_H766",3,3,1,78686,1,68837
"P3_H767",3,3,1,61699,1,39217
"P3_H768",3,3,1,36458,0,51094
"P3_H769",3,3,1,34170,0,53958
"P3_H770",3,3,1,80862,1,51627
"P3_H771",3,3,1,95971,0,20462
"P3_H772",3,3,1,57383,0,25696
"P3_H773",3,3,1,34948,1,20278
"P3_H774",3,3,1,54336,0,25886
"P3_H775",3,3,1,88724,0,41433
"P3_H776",3,3,1,64523,1,72978
"P3_H777",3,3,1,63594,1,52078
"P3_H778",3,3,1,83548,0,60525
"P3_H779",3,3,1,105720,0,44947
"P3_H780",3,3,1,42512,1,41003
"P3_H781",3,3,1,83078,1,50584
"P3_H782",3,3,1,59378,1,31933
"P3_H783",3,3,1,46874,1,36094
"P3_H784",3,3,1,51367,1,57657
"P3_H785",3,3,1,68274,1,67369
"P3_H786",3,3,1,49379,1,52056
"P3_H787",3,3,1,86608,0,42850
"P3_H788",3,3,1,84860,1,54586
"P3_H789",3,3,1,43687,1,47997
"P3_H790",3,3,1,57813,1,27076
"P3_H791",3,3,1,39301,1,37116
"P3_H792",3,3,1,58785,1,46323
"P3_H793",3,3,1,28586,0,31847
"P3_H794",3,3,1,34401,1,49911
"P3_H795",3,3,1,45641,1,30717
"P3_H796",3,3,1,31977,1,40618
"P3_H797",3,3,1,34559,1,52353
"P3_H798",3,3,1,31031,1,21490
"P3_H799",3,3,1,48123,1,46508
"P3_H800",3,3,1,69727,1,29238
"P3_H801",3,3,1,61759,0,41984
"P3_H802",3,3,1,61084,1,37820
"P3_H803",3,3,1,60482,0,30097
"P3_H804",3,3,1,45013,1,31739
"P3_H805",3,3,1,83613,1,36364
"P3_H806",3,3,1,34038,1,33582
"P3_H807",3,3,1,34842,1,49319
"P3_H808",3,3,1,286075,1,34026
"P3_H809",3,3,1,79293,1,61068
"P3_H810",3,3,1,131943,1,35468
"P3_H811",3,3,1,42678,1,23725
"P3_H812",3,3,1,38980,0,47331
"P3_H813",3,3,1,31092,1,28690
"P3_H814",3,3,1,16781,1,38653
"P3_H815",3,3,1,48456,1,53673
"P3_H816",3,3,1,39898,1,24870
"P3_H817",3,3,1,22369,0,51736
"P3_H818",3,3,1,54942,0,91963
"P3_H819",3,3,1,28485,1,33733
"P3_H820",3,3,1,33132,0,26553
"P3_H821",3,3,1,29978,1,32067
"P3_H822",3,3,1,62335,0,43229
"P3_H823",3,3,1,35154,1,30654
"P3_H824",3,3,1,41551,1,60738
"P3_H825",3,3,1,84374,1,31820
"P3_H826",3,3,1,51907,1,35681
"P3_H827",3,3,1,85629,1,32952
"P3_H828",3,3,1,58740,1,33019
"P3_H829",3,3,1,86750,1,34962
"P3_H830",3,3,1,107559,1,49726
"P3_H831",3,3,1,37424,0,32477
"P3_H832",3,3,1,42609,0,34622
"P3_H833",3,3,1,44250,1,53451
"P3_H834",3,3,1,26157,1,34663
"P3_H835",3,3,1,53462,1,40396
"P3_H836",3,3,1,50850,1,33746
"P3_H837",3,3,1,29876,1,60226
"P3_H838",3,3,1,30604,0,46079
"P3_H839",3,3,1,56408,1,62304
"P3_H840",3,3,1,36090,0,46982
"P3_H841",3,3,1,80524,0,33862
"P3_H842",3,3,1,60672,0,49610
"P3_H843",3,3,1,44402,0,72419
"P3_H844",3,3,1,43912,1,52735
"P3_H845",3,3,1,84700,1,37632
"P3_H846",3,3,1,48303,0,65512
"P3_H847",3,3,1,38584,1,66408
"P3_H848",3,3,1,37614,1,52781
"P3_H849",3,3,1,44234,0,26329
"P3_H850",3,3,1,35761,1,27615
"P3_H851",3,3,1,64423,0,48970
"P3_H852",3,3,1,75113,1,32933
"P3_H853",3,3,1,57464,0,33778
"P3_H854",3,3,1,27270,0,54523
"P3_H855",3,3,1,51171,1,29128
"P3_H856",3,3,1,91282,1,56696
"P3_H857",3,3,1,66961,1,23397
"P3_H858",3,3,1,70308,1,33914
"P3_H859",3,3,1,82747,0,29027
"P3_H860",3,3,1,73746,0,41684
"P3_H861",3,3,1,31208,0,55969
"P3_H862",3,3,1,34039,1,47559
"P3_H863",3,3,1,41938,0,44101
"P3_H864",3,3,1,31419,1,28843
"P3_H865",3,3,1,45863,1,28356
"P3_H866",3,3,1,38593,0,61865
"P3_H867",3,3,1,30622,1,36726
"P3_H868",3,3,1,53294,1,30684
"P3_H869",3,3,1,58601,1,47163
"P3_H870",3,3,1,27834,1,63038
"P3_H871",3,3,1,40852,0,43688
"P3_H872",3,3,1,55202,1,26740
"P3_H873",3,3,1,35595,1,50155
"P3_H874",3,3,1,38382,1,44745
"P3_H875",3,3,1,33690,0,35562
"P3_H876",3,3,1,60608,0,20885
"P3_H877",3,3,1,50374,1,46174
"P3_H878",3,3,1,25661,1,69455
"P3_H879",3,3,1,40977,1,66529
"P3_H880",3,3,1,64635,1,26465
"P3_H881",3,3,1,47616,1,54284
"P3_H882",3,3,1,44675,1,40413
"P3_H883",3,3,1,102861,1,40643
"P3_H884",3,3,1,31531,1,36856
"P3_H885",3,3,1,62668,1,34994
"P3_H886",3,3,1,50842,1,58719
"P3_H887",3,3,1,21385,1,39671
"P3_H888",3,3,1,66225,0,20979
"P3_H889",3,3,1,67322,0,46099
"P3_H890",3,3,1,59431,0,50237
"P3_H891",3,3,1,64622,1,48916
"P3_H892",3,3,1,70856,0,30410
"P3_H893",3,3,1,74896,1,37193
"P3_H894",3,3,1,63426,0,39868
"P3_H895",3,3,1,44911,1,48149
"P3_H896",3,3,1,25723,1,30285
"P3_H897",3,3,1,41678,0,59981
"P3_H898",3,3,1,51329,1,39361
"P3_H899",3,3,1,52409,1,29477
"P3_H900",3,3,1,47829,1,43767
"P3_H901",3,3,1,58006,0,51679
"P3_H902",3,3,1,32035,1,31275
"P3_H903",3,3,1,50206,1,52799
"P3_H904",3,3,1,98730,1,37689
"P3_H905",3,3,1,48080,1,44495
"P3_H906",3,3,1,63750,1,45540
"P3_H907",3,3,1,39287,1,38243
"P3_H908",3,3,1,68773,0,42773
"P3_H909",3,3,1,63432,1,60077
"P3_H910",3,3,1,26973,1,42534
"P3_H911",3,3,1,40820,0,27251
"P3_H912",3,3,1,93395,0,74118
"P3_H913",3,3,1,29379,1,57557
"P3_H914",3,3,1,48103,0,32467
"P3_H915",3,3,1,36224,1,34995
"P3_H916",3,3,1,86628,0,29095
"P3_H917",3,3,1,17960,1,39540
"P3_H918",3,3,1,53077,1,47350
"P3_H919",3,3,1,66210,1,38990
"P3_H920",3,3,1,39202,1,25114
"P3_H921",3,3,1,120710,1,47237
"P3_H922",3,3,1,20239,0,43472
"P3_H923",3,3,1,37015,1,22777
"P3_H924",3,3,1,39076,0,28186
"P3_H925",3,3,1,45195,0,26937
"P3_H926",3,3,1,29021,0,64819
"P3_H927",3,3,1,51750,1,41678
"P3_H928",3,3,1,153940,0,59901
"P3_H929",3,3,1,45648,1,33098
"P3_H930",3,3,1,52959,1,41632
"P3_H931",3,3,1,41059,1,48193
"P3_H932",3,3,1,68338,1,33103
"P3_H933",3,3,1,129620,0,53552
"P3_H934",3,3,1,62706,1,39314
"P3_H935",3,3,1,106320,1,20419
"P3_H936",3,3,1,34994,0,38895
"P3_H937",3,3,1,48966,0,28059
"P3_H938",3,3,1,20535,1,63459
"P3_H939",3,3,1,63963,1,48270
"P3_H940",3,3,1,55029,0,51178
"P3_H941",3,3,1,46485,0,48216
"P3_H942",3,3,1,22048,1,31596
"P3_H943",3,3,1,33502,0,46908
"P3_H944",3,3,1,62216,1,74767
"P3_H945",3,3,1,112831,0,44146
"P3_H946",3,3,1,34107,0,35369
"P3_H947",3,3,1,60843,1,48412
"P3_H948",3,3,1,46002,1,50861
"P3_H949",3,3,1,82721,1,31516
"P3_H950",3,3,1,39137,1,63592
"P3_H951",3,3,1,54869,1,41398
"P3_H952",3,3,1,46596,0,66979
"P3_H953",3,3,1,63186,0,35658
"P3_H954",3,3,1,30226,0,29499
"P3_H955",3,3,1,54786,0,58530
"P3_H956",3,3,1,15222,1,43083
"P3_H957",3,3,1,88441,0,37606
"P3_H958",3,3,1,41875,1,30595
"P3_H959",3,3,1,66733,1,58012
"P3_H960",3,3,1,78017,1,35064
"P3_H961",3,3,1,32319,1,75256
"P3_H962",3,3,1,50771,0,33904
"P3_H963",3,3,1,49238,1,47285
"P3_H964",3,3,1,32081,1,44400
"P3_H965",3,3,1,69834,1,35448
"P3_H966",3,3,1,42237,1,42345
"P3_H967",3,3,1,52169,1,57684
"P3_H968",3,3,1,56723,1,53460
"P3_H969",3,3,1,93261,1,24610
"P3_H970",3,3,1,27957,1,38469
"P3_H971",3,3,1,69505,1,29442
"P3_H972",3,3,1,37088,1,26945
"P3_H973",3,3,1,58462,1,65414
"P3_H974",3,3,1,60933,0,40524
"P3_H975",3,3,1,47321,0,33340
"P3_H976",3,3,1,53137,1,37653
"P3_H977",3,3,1,39423,1,43732
"P3_H978",3,3,1,39896,1,45219
"P3_H979",3,3,1,85307,1,82830
"P3_H980",3,3,1,66886,0,30283
"P3_H981",3,3,1,29928,1,26284
"P3_H982",3,3,1,34006,1,56425
"P3_H983",3,3,1,47358,1,52425
"P3_H984",3,3,1,49850,1,29801
"P3_H985",3,3,1,57328,1,53859
"P3_H986",3,3,1,53880,0,56462
"P3_H987",3,3,1,117109,1,39017
"P3_H988",3,3,1,39713,1,26466
"P3_H989",3,3,1,71490,1,50131
"P3_H990",3,3,1,68618,1,41022
"P3_H991",3,3,1,51897,0,50541
"P3_H992",3,3,1,56209,0,61373
"P3_H993",3,3,1,79161,1,39327
"P3_H994",3,3,1,72447,1,33181
"P3_H995",3,3,1,40869,1,63921
"P3_H996",3,3,1,125995,0,39765
"P3_H997",3,3,1,28491,1,46055
"P3_H998",3,3,1,60661,1,36818
"P3_H999",3,3,1,67481,1,47037
"P3_H1000",3,3,1,32679,0,65812
"P4_H1",4,4,1,38138,1,52750
"P4_H2",4,4,1,55524,1,48817
"P4_H3",4,4,1,56632,1,48905
"P4_H4",4,4,1,40816,1,34969
"P4_H5",4,4,1,30555,1,45037
"P4_H6",4,4,1,56594,0,44459
"P4_H7",4,4,1,30595,0,28329
"P4_H8",4,4,1,32441,1,33170
"P4_H9",4,4,1,52501,0,78088
"P4_H10",4,4,1,69214,1,43172
"P4_H11",4,4,1,66051,1,40147
"P4_H12",4,4,1,65881,0,55494
"P4_H13",4,4,1,32343,1,28092
"P4_H14",4,4,1,43638,1,52914
"P4_H15",4,4,1,80699,1,48309
"P4_H16",4,4,1,86657,1,32033
"P4_H17",4,4,1,32282,0,34808
"P4_H18",4,4,1,49581,1,38857
"P4_H19",4,4,1,35201,1,30028
"P4_H20",4,4,1,34753,1,34246
"P4_H21",4,4,1,76857,0,30253
"P4_H22",4,4,1,23428,1,38145
"P4_H23",4,4,1,50627,1,30463
"P4_H24",4,4,1,65644,1,63136
"P4_H25",4,4,1,81549,1,42426
"P4_H26",4,4,1,29121,1,43695
"P4_H27",4,4,1,34001,0,51388
"P4_H28",4,4,1,86314,0,28321
"P4_H29",4,4,1,32438,1,61600
"P4_H30",4,4,1,55089,0,48298
"P4_H31",4,4,1,33174,1,31291
"P4_H32",4,4,1,47779,1,31286
"P4_H33",4,4,1,64463,1,51578
"P4_H34",4,4,1,60346,1,51687
"P4_H35",4,4,1,37366,1,35887
"P4_H36",4,4,1,72256,1,44985
"P4_H37",4,4,1,60197,1,40729
"P4_H38",4,4,1,55021,1,33417
"P4_H39",4,4,1,58606,1,33703
"P4_H40",4,4,1,35941,0,62634
"P4_H41",4,4,1,31780,1,48554
"P4_H42",4,4,1,50506,0,41348
"P4_H43",4,4,1,48120,1,38810
"P4_H44",4,4,1,62571,1,35869
"P4_H45",4,4,1,57254,1,31591
"P4_H46",4,4,1,48593,1,57148
"P4_H47",4,4,1,33276,1,38053
"P4_H48",4,4,1,53354,0,56159
"P4_H49",4,4,1,50373,1,54774
"P4_H50",4,4,1,37788,1,67092
"P4_H51",4,4,1,47373,1,62941
"P4_H52",4,4,1,49875,0,41409
"P4_H53",4,4,1,68252,1,34060
"P4_H54",4,4,1,39583,0,52135
"P4_H55",4,4,1,31704,1,40198
"P4_H56",4,4,1,42757,1,29661
"P4_H57",4,4,1,37719,0,21432
"P4_H58",4,4,1,30875,1,39316
"P4_H59",4,4,1,30589,1,45616
"P4_H60",4,4,1,23690,1,36739
"P4_H61",4,4,1,45377,1,41526
"P4_H62",4,4,1,36703,0,19651
"P4_H63",4,4,1,47430,0,30520
"P4_H64",4,4,1,73770,1,26189
"P4_H65",4,4,1,18794,1,77292
"P4_H66",4,4,1,33827,1,56223
"P4_H67",4,4,1,38362,0,28480
"P4_H68",4,4,1,60641,1,98209
"P4_H69",4,4,1,29390,1,59611
"P4_H70",4,4,1,42987,0,36188
"P4_H71",4,4,1,38498,1,25668
"P4_H72",4,4,1,87865,1,28315
"P4_H73",4,4,1,54523,1,45286
"P4_H74",4,4,1,93052,1,35064
"P4_H75",4,4,1,104330,0,30347
"P4_H76",4,4,1,57209,1,28005
"P4_H77",4,4,1,37909,1,39509
"P4_H78",4,4,1,91022,1,34291
"P4_H79",4,4,1,47934,1,43834
"P4_H80",4,4,1,35991,1,23968
"P4_H81",4,4,1,63694,1,36900
"P4_H82",4,4,1,54692,0,68024
"P4_H83",4,4,1,93023,1,52013
"P4_H84",4,4,1,55879,1,39960
"P4_H85",4,4,1,46283,1,25656
"P4_H86",4,4,1,95665,1,24984
"P4_H87",4,4,1,78853,1,31394
"P4_H88",4,4,1,97967,1,59426
"P4_H89",4,4,1,42434,1,35876
"P4_H90",4,4,1,42085,1,62541
"P4_H91",4,4,1,46893,1,48340
"P4_H92",4,4,1,152529,1,32389
"P4_H93",4,4,1,34022,1,33066
"P4_H94",4,4,1,58024,1,26183
"P4_H95",4,4,1,70003,1,54376
"P4_H96",4,4,1,140814,1,53660
"P4_H97",4,4,1,54010,1,38812
"P4_H98",4,4,1,27594,1,40375
"P4_H99",4,4,1,21575,0,58856
"P4_H100",4,4,1,60011,1,34175
"P4_H101",4,4,1,38557,1,35609
"P4_H102",4,4,1,61437,1,34398
"P4_H103",4,4,1,44260,1,41061
"P4_H104",4,4,1,66337,0,45194
"P4_H105",4,4,1,59959,1,39987
"P4_H106",4,4,1,62561,0,15866
"P4_H107",4,4,1,85808,0,44797
"P4_H108",4,4,1,42892,0,64159
"P4_H109",4,4,1,73403,1,53716
"P4_H110",4,4,1,71285,1,53042
"P4_H111",4,4,1,85590,0,45128
"P4_H112",4,4,1,80122,1,54127
"P4_H113",4,4,1,57683,1,35067
"P4_H114",4,4,1,36546,1,36214
"P4_H115",4,4,1,50207,1,46152
"P4_H116",4,4,1,37680,1,55978
"P4_H117",4,4,1,64395,1,41326
"P4_H118",4,4,1,59938,0,35904
"P4_H119",4,4,1,62336,0,20967
"P4_H120",4,4,1,73264,1,39517
"P4_H121",4,4,1,98232,0,52005
"P4_H122",4,4,1,47369,1,39829
"P4_H123",4,4,1,44259,1,49396
"P4_H124",4,4,1,48419,0,32677
"P4_H125",4,4,1,73283,0,23991
"P4_H126",4,4,1,69758,1,32084
"P4_H127",4,4,1,93604,1,46244
"P4_H128",4,4,1,41516,0,37245
"P4_H129",4,4,1,20467,0,41776
"P4_H130",4,4,1,57853,1,25720
"P4_H131",4,4,1,63618,1,60516
"P4_H132",4,4,1,109693,1,41139
"P4_H133",4,4,1,42408,1,45573
"P4_H134",4,4,1,29469,0,30629
"P4_H135",4,4,1,102329,1,27953
"P4_H136",4,4,1,45261,1,79015
"P4_H137",4,4,1,35969,0,18884
"P4_H138",4,4,1,27351,0,34939
"P4_H139",4,4,1,32644,1,39114
"P4_H140",4,4,1,28247,1,63092
"P4_H141",4,4,1,29920,0,37961
"P4_H142",4,4,1,50831,1,28556
"P4_H143",4,4,1,65925,1,34229
"P4_H144",4,4,1,56989,1,31780
"P4_H145",4,4,1,38288,1,28281
"P4_H146",4,4,1,20796,0,48918
"P4_H147",4,4,1,57857,1,42952
"P4_H148",4,4,1,61824,1,37971
"P4_H149",4,4,1,43537,0,32339
"P4_H150",4,4,1,26594,1,39271
"P4_H151",4,4,1,54625,1,52408
"P4_H152",4,4,1,59193,1,38297
"P4_H153",4,4,1,38138,1,43234
"P4_H154",4,4,1,106997,1,57074
"P4_H155",4,4,1,31750,1,41245
"P4_H156",4,4,1,24044,1,53152
"P4_H157",4,4,1,81940,1,40507
"P4_H158",4,4,1,69602,0,49813
"P4_H159",4,4,1,33738,1,49894
"P4_H160",4,4,1,56048,0,35262
"P4_H161",4,4,1,80847,1,39531
"P4_H162",4,4,1,50668,1,22655
"P4_H163",4,4,1,56167,1,41061
"P4_H164",4,4,1,60944,1,45370
"P4_H165",4,4,1,18561,1,38571
"P4_H166",4,4,1,31751,1,43193
"P4_H167",4,4,1,87287,1,37001
