"person_id","gender","baseline_age","baseline_education","region","wave","year","age","employed","income","health_status","base_weight","attrition_weight","final_weight"
657,"Male",34,19,"West",2,2021,35,1,96840,44.3810505987289,1000,1.05485232067511,1054.85232067511
658,"Male",43,14,"South",2,2021,44,1,25878,56.4031963022681,1000,1.05485232067511,1054.85232067511
659,"Female",23,20,"East",2,2021,24,1,59886,57.2549222260096,1000,1.05485232067511,1054.85232067511
660,"Female",44,14,"North",2,2021,45,0,46490,67.7823223323057,1000,1.05485232067511,1054.85232067511
661,"Male",27,14,"South",2,2021,28,1,70233,65.7268927338022,1000,1.05485232067511,1054.85232067511
662,"Male",54,15,"South",2,2021,55,1,70416,64.4960963968158,1000,1.05485232067511,1054.85232067511
663,"Male",40,19,"East",2,2021,41,1,72391,97.7923246883205,1000,1.05485232067511,1054.85232067511
664,"Female",46,5,"North",2,2021,47,1,74272,61.5678098322423,1000,1.05485232067511,1054.85232067511
665,"Female",32,6,"South",2,2021,33,0,60346,70.3314934465144,1000,1.05485232067511,1054.85232067511
666,"Female",53,11,"West",2,2021,54,0,17981,22.8044866474298,1000,1.05485232067511,1054.85232067511
667,"Female",41,3,"South",2,2021,42,0,68486,74.3595076829247,1000,1.05485232067511,1054.85232067511
668,"Female",61,19,"East",2,2021,62,1,53459,59.9590922323838,1000,1.05485232067511,1054.85232067511
669,"Female",23,15,"South",2,2021,24,1,46936,70.1684115212867,1000,1.05485232067511,1054.85232067511
670,"Male",36,19,"East",2,2021,37,1,162248,23.1438806953295,1000,1.05485232067511,1054.85232067511
671,"Female",58,5,"North",2,2021,59,0,38520,39.9039635889178,1000,1.05485232067511,1054.85232067511
672,"Male",62,7,"East",2,2021,63,1,21104,48.5468435566671,1000,1.05485232067511,1054.85232067511
673,"Male",58,1,"East",2,2021,59,1,42342,47.8796338980649,1000,1.05485232067511,1054.85232067511
674,"Male",19,12,"East",2,2021,20,0,46556,58.6460467140783,1000,1.05485232067511,1054.85232067511
675,"Male",27,9,"South",2,2021,28,0,40899,85.6043983214321,1000,1.05485232067511,1054.85232067511
676,"Female",61,10,"East",2,2021,62,0,31807,54.373653546665,1000,1.05485232067511,1054.85232067511
677,"Female",58,10,"North",2,2021,59,1,53286,63.4599220301697,1000,1.05485232067511,1054.85232067511
678,"Female",65,2,"West",2,2021,66,1,47270,22.3660411326722,1000,1.05485232067511,1054.85232067511
679,"Male",49,8,"West",2,2021,50,0,125131,72.046081973368,1000,1.05485232067511,1054.85232067511
680,"Male",28,6,"West",2,2021,29,1,9777,58.1009262682403,1000,1.05485232067511,1054.85232067511
681,"Male",46,19,"North",2,2021,47,1,36765,47.5165590881286,1000,1.05485232067511,1054.85232067511
683,"Male",23,10,"North",2,2021,24,1,53661,79.8134664371232,1000,1.05485232067511,1054.85232067511
684,"Female",42,20,"East",2,2021,43,1,66028,58.5597952207684,1000,1.05485232067511,1054.85232067511
685,"Male",46,1,"West",2,2021,47,1,48028,65.2217462445469,1000,1.05485232067511,1054.85232067511
686,"Male",40,12,"North",2,2021,41,1,49664,69.6763658595431,1000,1.05485232067511,1054.85232067511
687,"Male",63,10,"South",2,2021,64,1,45661,34.497183319206,1000,1.05485232067511,1054.85232067511
688,"Female",57,3,"South",2,2021,58,0,18363,28.334807332102,1000,1.05485232067511,1054.85232067511
689,"Male",18,9,"South",2,2021,19,1,49397,42.6207514251928,1000,1.05485232067511,1054.85232067511
690,"Male",55,16,"South",2,2021,56,1,39257,59.456051499001,1000,1.05485232067511,1054.85232067511
691,"Male",61,11,"West",2,2021,62,0,46665,57.2105696466502,1000,1.05485232067511,1054.85232067511
692,"Female",21,7,"North",2,2021,22,0,20078,66.8328590385934,1000,1.05485232067511,1054.85232067511
693,"Male",26,2,"South",2,2021,27,1,67475,75.9527143364919,1000,1.05485232067511,1054.85232067511
694,"Female",51,7,"West",2,2021,52,1,82786,55.3646870744535,1000,1.05485232067511,1054.85232067511
695,"Female",47,3,"West",2,2021,48,1,30840,30.9220806748626,1000,1.05485232067511,1054.85232067511
696,"Female",21,15,"North",2,2021,22,1,67054,66.5667932769702,1000,1.05485232067511,1054.85232067511
698,"Male",54,20,"East",2,2021,55,1,69548,32.423905222171,1000,1.05485232067511,1054.85232067511
699,"Male",24,18,"East",2,2021,25,1,158956,80.7691893122273,1000,1.05485232067511,1054.85232067511
700,"Female",42,0,"North",2,2021,43,0,17260,62.975599007619,1000,1.05485232067511,1054.85232067511
701,"Male",46,7,"East",2,2021,47,1,68548,76.7780365537473,1000,1.05485232067511,1054.85232067511
702,"Male",54,1,"North",2,2021,55,1,40006,65.8492696133646,1000,1.05485232067511,1054.85232067511
703,"Male",65,16,"North",2,2021,66,1,37796,26.7890861373961,1000,1.05485232067511,1054.85232067511
706,"Male",54,6,"South",2,2021,55,1,113184,67.8060348610119,1000,1.05485232067511,1054.85232067511
707,"Female",22,6,"East",2,2021,23,0,16796,89.6468146910712,1000,1.05485232067511,1054.85232067511
708,"Male",56,10,"West",2,2021,57,1,27717,33.4927762669924,1000,1.05485232067511,1054.85232067511
709,"Female",32,6,"West",2,2021,33,1,48312,64.7835424395465,1000,1.05485232067511,1054.85232067511
711,"Male",33,7,"South",2,2021,34,0,10179,63.4904601769786,1000,1.05485232067511,1054.85232067511
712,"Female",47,6,"West",2,2021,48,1,58146,32.4343731583367,1000,1.05485232067511,1054.85232067511
713,"Female",44,17,"South",2,2021,45,1,155462,47.6043821069971,1000,1.05485232067511,1054.85232067511
714,"Male",54,4,"West",2,2021,55,1,61739,27.439581322792,1000,1.05485232067511,1054.85232067511
715,"Female",39,12,"East",2,2021,40,1,27302,53.753882779329,1000,1.05485232067511,1054.85232067511
716,"Male",39,2,"East",2,2021,40,0,11809,39.0712936542948,1000,1.05485232067511,1054.85232067511
717,"Female",65,20,"North",2,2021,66,1,113255,47.9793890980087,1000,1.05485232067511,1054.85232067511
718,"Male",28,2,"East",2,2021,29,0,11100,73.0028967124163,1000,1.05485232067511,1054.85232067511
719,"Male",37,7,"East",2,2021,38,0,23426,90.1433302421947,1000,1.05485232067511,1054.85232067511
720,"Female",22,1,"West",2,2021,23,0,26527,64.9064491976018,1000,1.05485232067511,1054.85232067511
721,"Male",38,1,"East",2,2021,39,1,60762,61.1193814253309,1000,1.05485232067511,1054.85232067511
722,"Female",64,20,"East",2,2021,65,1,48515,57.5906730104157,1000,1.05485232067511,1054.85232067511
723,"Female",31,14,"East",2,2021,32,1,102921,90.4089888639575,1000,1.05485232067511,1054.85232067511
724,"Female",21,19,"North",2,2021,22,1,137382,54.5184831431753,1000,1.05485232067511,1054.85232067511
725,"Female",50,18,"North",2,2021,51,1,42201,27.4207112510738,1000,1.05485232067511,1054.85232067511
726,"Male",53,13,"North",2,2021,54,1,38284,45.4696199830091,1000,1.05485232067511,1054.85232067511
727,"Female",53,3,"North",2,2021,54,1,45980,34.8039172690236,1000,1.05485232067511,1054.85232067511
728,"Male",35,10,"South",2,2021,36,1,40473,50.5731842148673,1000,1.05485232067511,1054.85232067511
729,"Female",19,8,"West",2,2021,20,1,41561,100,1000,1.05485232067511,1054.85232067511
730,"Male",39,3,"North",2,2021,40,0,23685,50.0064186173095,1000,1.05485232067511,1054.85232067511
731,"Female",28,15,"East",2,2021,29,1,72386,66.9492956076368,1000,1.05485232067511,1054.85232067511
733,"Female",61,13,"North",2,2021,62,0,30331,29.1931754896864,1000,1.05485232067511,1054.85232067511
734,"Female",24,14,"North",2,2021,25,1,72846,59.4619604283384,1000,1.05485232067511,1054.85232067511
735,"Male",54,19,"West",2,2021,55,1,38678,48.4231312129937,1000,1.05485232067511,1054.85232067511
737,"Female",49,3,"East",2,2021,50,0,19964,58.8447965912414,1000,1.05485232067511,1054.85232067511
738,"Male",50,19,"West",2,2021,51,1,55930,67.2162339188495,1000,1.05485232067511,1054.85232067511
739,"Male",28,20,"South",2,2021,29,1,32041,51.2363357656715,1000,1.05485232067511,1054.85232067511
740,"Female",26,12,"South",2,2021,27,1,25455,100,1000,1.05485232067511,1054.85232067511
741,"Female",54,13,"South",2,2021,55,1,46527,50.0116894752255,1000,1.05485232067511,1054.85232067511
742,"Male",55,20,"East",2,2021,56,1,82842,46.6155554776902,1000,1.05485232067511,1054.85232067511
743,"Male",33,17,"South",2,2021,34,1,90531,71.5510935339849,1000,1.05485232067511,1054.85232067511
744,"Male",50,4,"West",2,2021,51,1,59681,75.6689881183941,1000,1.05485232067511,1054.85232067511
745,"Male",34,19,"East",2,2021,35,1,143691,63.1341512927148,1000,1.05485232067511,1054.85232067511
746,"Female",32,12,"East",2,2021,33,0,26771,47.1990141990157,1000,1.05485232067511,1054.85232067511
747,"Female",37,6,"East",2,2021,38,0,15938,70.6831259106832,1000,1.05485232067511,1054.85232067511
748,"Female",25,12,"South",2,2021,26,1,47611,100,1000,1.05485232067511,1054.85232067511
750,"Female",47,5,"South",2,2021,48,1,43388,72.7794343500247,1000,1.05485232067511,1054.85232067511
751,"Female",56,18,"West",2,2021,57,1,50584,43.5044508278343,1000,1.05485232067511,1054.85232067511
752,"Female",58,2,"North",2,2021,59,1,50534,54.0941711171848,1000,1.05485232067511,1054.85232067511
753,"Female",52,6,"North",2,2021,53,1,29234,40.339023674165,1000,1.05485232067511,1054.85232067511
754,"Male",44,8,"North",2,2021,45,1,42328,56.1483207226466,1000,1.05485232067511,1054.85232067511
755,"Female",30,15,"West",2,2021,31,1,66096,86.8144773214979,1000,1.05485232067511,1054.85232067511
756,"Female",55,16,"South",2,2021,56,0,71623,71.3944226222123,1000,1.05485232067511,1054.85232067511
757,"Female",27,2,"South",2,2021,28,1,41947,63.2770844026384,1000,1.05485232067511,1054.85232067511
758,"Female",29,20,"North",2,2021,30,1,72379,77.9295530819056,1000,1.05485232067511,1054.85232067511
761,"Female",57,11,"North",2,2021,58,1,44869,30.4004820553174,1000,1.05485232067511,1054.85232067511
762,"Male",29,4,"West",2,2021,30,1,43649,79.0731048070916,1000,1.05485232067511,1054.85232067511
763,"Female",31,2,"South",2,2021,32,0,23527,37.4409941554355,1000,1.05485232067511,1054.85232067511
764,"Female",19,13,"South",2,2021,20,1,45736,64.1640226597877,1000,1.05485232067511,1054.85232067511
765,"Male",45,13,"West",2,2021,46,0,14787,51.9921180786291,1000,1.05485232067511,1054.85232067511
766,"Female",60,9,"North",2,2021,61,1,27868,49.6890196261279,1000,1.05485232067511,1054.85232067511
767,"Male",62,6,"West",2,2021,63,1,37722,79.0898142648842,1000,1.05485232067511,1054.85232067511
768,"Male",47,17,"West",2,2021,48,1,54092,66.1064626104227,1000,1.05485232067511,1054.85232067511
769,"Female",39,13,"North",2,2021,40,1,52675,84.972674226822,1000,1.05485232067511,1054.85232067511
770,"Male",19,0,"East",2,2021,20,1,16659,87.4369147265604,1000,1.05485232067511,1054.85232067511
771,"Male",58,12,"West",2,2021,59,1,56165,48.3891395804237,1000,1.05485232067511,1054.85232067511
772,"Female",53,0,"South",2,2021,54,1,28635,64.5786274988184,1000,1.05485232067511,1054.85232067511
773,"Female",47,9,"South",2,2021,48,0,35794,58.2126425137086,1000,1.05485232067511,1054.85232067511
774,"Female",63,20,"East",2,2021,64,1,120953,25.9015918108829,1000,1.05485232067511,1054.85232067511
775,"Female",29,2,"East",2,2021,30,1,20962,84.0845729016882,1000,1.05485232067511,1054.85232067511
777,"Female",27,3,"West",2,2021,28,1,21726,41.2514565097002,1000,1.05485232067511,1054.85232067511
778,"Male",37,16,"East",2,2021,38,1,46109,42.1448516417894,1000,1.05485232067511,1054.85232067511
779,"Male",63,17,"North",2,2021,64,1,189238,52.3028274682055,1000,1.05485232067511,1054.85232067511
780,"Female",46,10,"West",2,2021,47,1,77647,60.4290549484485,1000,1.05485232067511,1054.85232067511
781,"Male",19,4,"North",2,2021,20,0,18799,46.6011945312703,1000,1.05485232067511,1054.85232067511
782,"Male",23,9,"South",2,2021,24,1,43889,29.7577503692901,1000,1.05485232067511,1054.85232067511
783,"Male",46,19,"West",2,2021,47,1,133854,72.1800931125427,1000,1.05485232067511,1054.85232067511
784,"Male",24,12,"West",2,2021,25,0,64512,55.7462533369019,1000,1.05485232067511,1054.85232067511
785,"Male",44,12,"North",2,2021,45,1,62973,41.2381356208017,1000,1.05485232067511,1054.85232067511
786,"Female",59,9,"East",2,2021,60,1,131500,41.9552852195037,1000,1.05485232067511,1054.85232067511
787,"Male",59,8,"West",2,2021,60,1,23482,65.1338053497577,1000,1.05485232067511,1054.85232067511
788,"Female",58,6,"South",2,2021,59,1,44126,44.2314317501017,1000,1.05485232067511,1054.85232067511
789,"Male",65,2,"South",2,2021,66,0,17681,21.5063557750702,1000,1.05485232067511,1054.85232067511
790,"Female",22,1,"North",2,2021,23,1,16443,53.2987406680638,1000,1.05485232067511,1054.85232067511
791,"Male",54,3,"North",2,2021,55,1,30209,52.3661496592163,1000,1.05485232067511,1054.85232067511
792,"Female",50,4,"West",2,2021,51,1,40028,57.5870169518664,1000,1.05485232067511,1054.85232067511
793,"Male",24,2,"North",2,2021,25,0,7102,89.2459692909767,1000,1.05485232067511,1054.85232067511
794,"Male",43,9,"East",2,2021,44,0,49322,20.2580285311087,1000,1.05485232067511,1054.85232067511
795,"Male",58,0,"North",2,2021,59,1,23544,69.7057434222875,1000,1.05485232067511,1054.85232067511
796,"Male",63,16,"South",2,2021,64,1,63981,52.4126145346243,1000,1.05485232067511,1054.85232067511
797,"Male",37,1,"West",2,2021,38,0,22424,74.5175476212572,1000,1.05485232067511,1054.85232067511
798,"Female",47,2,"South",2,2021,48,1,31717,57.8707559999048,1000,1.05485232067511,1054.85232067511
799,"Male",23,6,"West",2,2021,24,1,42828,73.8233274900383,1000,1.05485232067511,1054.85232067511
800,"Female",29,15,"North",2,2021,30,0,52002,49.0290278483911,1000,1.05485232067511,1054.85232067511
801,"Male",55,20,"North",2,2021,56,0,63373,66.5835427426706,1000,1.05485232067511,1054.85232067511
802,"Female",62,10,"West",2,2021,63,1,55914,57.3407505876525,1000,1.05485232067511,1054.85232067511
803,"Male",45,16,"North",2,2021,46,1,74331,49.1954254122177,1000,1.05485232067511,1054.85232067511
804,"Male",29,2,"West",2,2021,30,1,42903,46.6255664345591,1000,1.05485232067511,1054.85232067511
805,"Female",38,2,"North",2,2021,39,1,46678,64.5891055662955,1000,1.05485232067511,1054.85232067511
806,"Female",26,19,"North",2,2021,27,1,46507,73.9781601024473,1000,1.05485232067511,1054.85232067511
807,"Male",31,8,"North",2,2021,32,0,48230,68.5941976879877,1000,1.05485232067511,1054.85232067511
808,"Female",34,13,"South",2,2021,35,1,59270,60.1736370277773,1000,1.05485232067511,1054.85232067511
809,"Female",20,19,"North",2,2021,21,1,59950,80.3825317400787,1000,1.05485232067511,1054.85232067511
810,"Female",37,7,"West",2,2021,38,1,72947,78.8512860975394,1000,1.05485232067511,1054.85232067511
811,"Male",51,0,"North",2,2021,52,0,25244,47.0154388450381,1000,1.05485232067511,1054.85232067511
812,"Male",46,17,"East",2,2021,47,1,73093,51.3303685749536,1000,1.05485232067511,1054.85232067511
813,"Male",38,7,"East",2,2021,39,1,58040,51.1723841005377,1000,1.05485232067511,1054.85232067511
814,"Female",40,14,"North",2,2021,41,1,38137,58.4251381847443,1000,1.05485232067511,1054.85232067511
815,"Male",33,0,"West",2,2021,34,1,14365,75.3902849604241,1000,1.05485232067511,1054.85232067511
816,"Male",34,4,"East",2,2021,35,0,53643,69.0093204979333,1000,1.05485232067511,1054.85232067511
817,"Female",55,6,"North",2,2021,56,0,36670,36.7449779780075,1000,1.05485232067511,1054.85232067511
818,"Male",62,19,"South",2,2021,63,1,41709,46.4861684551563,1000,1.05485232067511,1054.85232067511
819,"Female",61,3,"West",2,2021,62,0,25250,30.2988998749933,1000,1.05485232067511,1054.85232067511
820,"Male",50,2,"West",2,2021,51,1,52571,85.8006833647922,1000,1.05485232067511,1054.85232067511
821,"Female",39,11,"North",2,2021,40,1,96253,65.2256233002606,1000,1.05485232067511,1054.85232067511
822,"Male",57,5,"South",2,2021,58,1,37033,39.1076365373191,1000,1.05485232067511,1054.85232067511
823,"Male",34,14,"North",2,2021,35,0,31773,61.0444354318182,1000,1.05485232067511,1054.85232067511
824,"Male",57,16,"South",2,2021,58,1,47379,36.410405545623,1000,1.05485232067511,1054.85232067511
825,"Male",40,5,"West",2,2021,41,1,100910,62.4739644417643,1000,1.05485232067511,1054.85232067511
826,"Male",29,3,"West",2,2021,30,0,32833,91.2842154044288,1000,1.05485232067511,1054.85232067511
827,"Female",63,0,"South",2,2021,64,1,44684,65.7520794346841,1000,1.05485232067511,1054.85232067511
828,"Female",37,10,"East",2,2021,38,1,72784,60.116840438199,1000,1.05485232067511,1054.85232067511
829,"Male",58,5,"East",2,2021,59,1,25898,46.8016745519517,1000,1.05485232067511,1054.85232067511
830,"Male",48,12,"South",2,2021,49,1,140357,77.0710739607811,1000,1.05485232067511,1054.85232067511
831,"Female",51,6,"North",2,2021,52,0,12823,68.773936743191,1000,1.05485232067511,1054.85232067511
832,"Male",46,6,"South",2,2021,47,1,41444,72.8800396304442,1000,1.05485232067511,1054.85232067511
833,"Male",36,4,"West",2,2021,37,1,57767,60.0008232737816,1000,1.05485232067511,1054.85232067511
834,"Male",31,13,"East",2,2021,32,1,88348,68.3042234975128,1000,1.05485232067511,1054.85232067511
835,"Male",45,13,"North",2,2021,46,1,36570,52.4857266430718,1000,1.05485232067511,1054.85232067511
836,"Female",40,11,"East",2,2021,41,1,62588,31.2439783670796,1000,1.05485232067511,1054.85232067511
837,"Male",34,11,"West",2,2021,35,0,135231,57.8513865350562,1000,1.05485232067511,1054.85232067511
838,"Female",34,9,"East",2,2021,35,0,9084,46.795324588166,1000,1.05485232067511,1054.85232067511
839,"Male",39,13,"West",2,2021,40,1,104898,66.6942390252798,1000,1.05485232067511,1054.85232067511
840,"Female",57,3,"South",2,2021,58,1,26735,43.4971581742302,1000,1.05485232067511,1054.85232067511
842,"Female",26,1,"South",2,2021,27,0,16691,69.9078414640986,1000,1.05485232067511,1054.85232067511
843,"Female",42,5,"North",2,2021,43,1,98673,39.7008260859409,1000,1.05485232067511,1054.85232067511
844,"Male",61,2,"North",2,2021,62,1,47104,54.5895986410081,1000,1.05485232067511,1054.85232067511
845,"Female",24,6,"West",2,2021,25,1,31621,83.4735110342338,1000,1.05485232067511,1054.85232067511
846,"Male",47,9,"West",2,2021,48,1,84667,54.8536188839848,1000,1.05485232067511,1054.85232067511
847,"Male",61,18,"West",2,2021,62,0,29559,65.5409559394672,1000,1.05485232067511,1054.85232067511
848,"Male",34,19,"South",2,2021,35,0,26727,51.135629411048,1000,1.05485232067511,1054.85232067511
849,"Male",38,13,"East",2,2021,39,1,78356,61.2994632857492,1000,1.05485232067511,1054.85232067511
850,"Female",38,17,"North",2,2021,39,1,36935,24.7973351072655,1000,1.05485232067511,1054.85232067511
851,"Male",30,7,"South",2,2021,31,1,61109,77.4104450345085,1000,1.05485232067511,1054.85232067511
852,"Male",18,19,"West",2,2021,19,1,119199,62.71525653894,1000,1.05485232067511,1054.85232067511
853,"Male",29,20,"East",2,2021,30,1,70274,62.7793582956868,1000,1.05485232067511,1054.85232067511
854,"Male",42,16,"West",2,2021,43,0,22108,62.2190288869421,1000,1.05485232067511,1054.85232067511
855,"Male",58,10,"East",2,2021,59,1,36539,53.7201946931853,1000,1.05485232067511,1054.85232067511
